Mat	Red
486.6523743	544.7619019
452.2000122	484
481.6749878	527.5
438.6625061	515.833313
458.4790649	492.325592
452.5653992	504.615387
472.4651184	493.9534912
439.0904846	460
453.5666809	533.333313
420.7099915	506
470.9551697	494.1379395
447.3500061	504.3478394
475.3451538	523.8709717
456.1947327	474.7368469
520.5571289	548.5714111
429.8878174	459.512207
427.5615234	486.1538391
462.4491272	504.4827576
436.0093689	513.125
431.6052551	471.9298096
480.4088135	519.4117432
479.4125061	517.083313
492.8642883	525.7142944
452.9315796	484.2105408
437.5923157	564.6153564
484.3966675	516.666687
492.384491	519.8275757
466.7129517	513.1606445
477.3580322	520.4938354
482.4991455	561.6948853
479.2620544	535.8620605
450.5666809	507.777771
445.9558105	537.2092896
471.8333435	493.3333435
488.9934387	553.442627
482.1292419	562.7692261
599.1779175	666.8508301
465.6627808	538.6046753
492.818512	508.1481628
459.3453674	546.3917236
489.7567749	559.0123291
477.4400024	521.7600098
452.1350098	512
467.4340515	529.3616943
481.7647095	542.7451172
483.779541	533.6363525
478.0372925	564.0678101
510.8315125	542.7397461
480.4466553	568
443.5750122	493
447.3166809	543.055542
446.6787109	517.8723145
500.8576965	545.3846436
437.3277893	507.777771
473.7207642	490.56604
430.0831909	511.2149658
459.9689331	569.4594727
445.5111084	505
468.3947449	514.7368164
405.7666626	518.333313
489.0333252	523.333313
470.7437439	566.25
454.9894714	530
460.6286926	527.4782715
466.0552673	512.3026123
473.0105286	555.7894897
430.1969604	487.8787842
456.0028687	479.4285583
466.8740845	503.7037048
490.3461609	558.4615479
475.2565308	559.1304321
448.1703796	529.4629517
450.375	507.5
484.8214417	515.7142944
435.1916809	475
476.5828552	516.5714111
452.2000122	442
449.1875	477.1428528
469.1772766	477.2727356
449.9571533	536.1904907
459.7421875	554.0625
424.067749	459.3548279
449.1923218	497.6923218
437.1853027	475.2941284
461.7947388	465.2631531
467.8592529	512.5925903
441.027771	447.777771
455.4549866	534
479.7163391	514.2857056
458.0892944	438.5714417
480.2833252	535.9523926
472.8714294	544.4898071
454.0400085	486
443.3666687	520
451.9977722	465.555542
476.3027649	519.444458
458.6142883	504.2857056
425.4127197	485.0909119
512.8099976	555.2000122
432.7235413	478.8235168
422.5776062	494.3283691
426.1608582	473.9130554
461.1948242	526.2069092
518.524231	557.5757446
440.1181946	474.5454407
450.6459351	491.8919067
449.7047729	539.0476074
471.7781372	501.5625
487.0458374	498.9583435
442.8800049	497.6000061
452.5583191	529.6428833
486.082489	559.166687
453.7590942	545.4545288
509.084198	543.1578979
439.720459	536.8181763
461.8117676	510.5882263
439.3831177	494.8052063
455.9941101	525.8823242
474.0439453	527.2727051
464.5646973	476.4705811
453.2736816	467.3684082
481.7950745	511.8518372
448.5249939	499.4117737
468.8845215	549.5876465
447.6810913	467.5675659
434.7727356	512.7272949
458.3113708	484.6931763
469.8304443	530.4347534
472.9928589	518.5714111
441.6307068	490.1810913
442.7467957	470.2127686
434.7000122	491.25
440.194458	428.8888855
438.1355591	460
480.5036011	509.8795166
440.8666687	476
437.0397339	529.8630371
446.4750061	473.421051
429.545105	490.1960754
468.1159973	520.7999878
453.4129028	506.4515991
432.3205872	470.5882263
439.1230774	466.9230652
422.9545593	500
461.5983582	514.0983887
452.5222168	505.1851807
449.8898926	554.5454712
439.0372009	516.6279297
448.6881104	471.9047546
438.8586121	530.6896362
432.2357178	524.2857056
441.0391235	426.0869446
466.0113831	491.6455688
407.7160034	470.3999939
425.8110962	484
442.7930908	498.2758484
425.6343689	476.875
451.2000122	516
388.8363647	465.4545593
479.6064453	503.8709717
437.6000061	516.8421021
491.0505981	551.5294189
441.2999878	456.5714417
430.222229	481.1111145
433.5473633	442.1052551
441.7307739	487.6923218
404.4526367	461.0526428
444.5923157	500
463.5454407	592.7272949
547.6330566	607.3394775
441.3578796	493.6842041
449.6897583	485.1282043
442.9899902	514.7142944
456.015686	529.0195923
501.0672302	553.7930908
481.8433838	537.7358398
448.1196289	510
481.631897	564.4827881
449.2285767	485.7142944
456.8374939	437.5
470.3928528	495.7142944
575.2409058	677.6363525
474.571991	504.7999878
495.5469666	562.4242554
438.0361328	488.1927795
438.484436	509.1333313
429.1566772	492
434.0854797	512.3076782
542.4274292	616.612915
446.6266785	481.3333435
496.8824158	570.9890137
463.2954407	503.1818237
476.7380981	558.0952148
453.0643005	512.1428833
447.5975647	515.6097412
413.2571411	484.2857056
474.6413879	540
458.5987549	512.5925903
445.0389709	482.033905
452.51651	490.4495544
471.1722107	516.666687
476.3370361	525.1851807
417.2387085	512.9031982
457.8741455	539.3103638
503.641571	576.6233521
472.7211609	505.384613
462.0354919	550.9677124
459.8900146	532
505.2478638	544.0425415
397.7099915	510
459.68396	510.6172791
439.0437622	505
465.4200134	549.75
437.3571472	502.8571472
451.1199951	475.1111145
464.6782532	510.4347839
425.8934326	478.6885376
452.5357056	511.9047546
454.111908	479.1428528
461.7474976	513
458.9593811	526.25
430.5018616	537.777771
503.671875	540.625
460.4945984	530.4053955
476.0056152	478.8800049
456.3728943	504.0678101
460.2263184	546.7836304
454.4024353	505.6097412
452.5911865	515.2941284
477.3945313	536.3636475
458.70401	530.2399902
463.9853516	528.7805176
471.5040894	535.918396
447.4892883	492.1428528
422.4416809	478.3333435
464.8256531	541.7948608
437.4055481	525.555542
455.5514832	507.9411621
417.1375122	511.25
454.7677002	519.6923218
451.5368347	454.7368469
484.4162292	522.7026978
461.8609619	536.0975342
478.5599976	492.5
424.3780823	545.2055054
475.8880005	514.7999878
456.5203857	540.1273804
442.2374878	513.125
457.2974548	541.0126343
464.8024902	433
451.15625	484.375
463.674469	528.5106201
454.8281555	536.3218384
440.9214172	522.4537964
461.342865	555.918396
441.5695801	455.6521606
459.3534851	513.4883423
441.4103394	537.9310303
447.4066772	518
463.9766846	529.326416
573.189209	613.0769043
456.4454651	505.4545593
474.9407043	509.3805237
452.7374878	510.8333435
462.1575623	478.7878723
448.8765869	480.4255371
444.5153809	556.9230957
450.7673035	524.2307739
461.5076904	521.1538696
460.8976135	542.8571167
448.2153931	506.1538391
447.1986694	510.2631531
450.383667	507.7550964
496.2230835	548.0769043
470.0882263	524.3137207
462.7839355	515.7142944
462.5039368	502.8039246
487.8500061	558.75
442.8736267	508.3516541
469.839386	539.3939209
440.3252258	555.6756592
425.463623	486.0606079
458.5635071	500.1587219
457.6849976	553
465.0909119	512.6818237
433.3821411	588.5714111
460.0055542	520.555542
467.9599915	491.1333313
437.6577759	542.666687
490.9416809	535.333313
473.6191406	532.5217285
465.2625122	596.166687
422.7827454	491.379303
487.5731812	560
461.4911194	538.666687
489.2338562	571.2903442
436.4750061	489.2307739
423.7727356	469.0909119
459.5142822	567.8571167
439.9142761	522.8571167
472.4176025	512.9199829
464.5523682	559.0476074
443.9791565	486.1111145
458.2257385	529.7029419
483.980011	498
454.0681763	477.2727356
463.6065063	504.4155884
491.8638306	562.5531616
457.2999878	521.5
444.6470642	533.6470337
455.9925842	504.444458
417.0439453	525.1514893
421.1149902	498.2000122
440.092865	512.8571167
448.9243164	545.9459229
452.2058716	517.6470337
453.0290833	499.6363525
457.777771	540
469.4285583	498.0952454
474.1542969	540.5714111
475.8065491	569.5327148
447.6647034	505.8823547
453.870575	502.3529358
444.7688293	534.5454712
462.8065491	518.0327759
445.2250061	475
475.2034607	484.8275757
461.4710083	515.9420166
434.665863	509.26828
605.0601807	655.6972046
708.286438	653.4661255
669.670105	661.9926147
554.6034546	614.1742554
524.8400269	578.0869751
636.2476196	665.9685669
549.3162842	572.0930176
702.1286011	675.1020508
606.6716309	692.8366699
497.5019226	565.7692261
473.7951965	535
479.5467529	600.1438599
466.3688965	542.222229
463.1593628	535.625
428.6026306	461.0526428
465.977417	437.419342
452.9811707	499.1304321
467.3555603	506.6666565
446.5341797	505.6410217
458.8921204	522.1052856
469.4671326	531.2328491
444.5568237	527.7272949
473.1720886	521.3953247
440.5409851	529.1802979
486.5454407	525.1948242
449.3236694	518.9473877
453.3450012	518.375
447.2945862	540.5405273
476.3814697	552.9629517
431.7714233	463.5714417
494.7374878	586.666687
449.1799927	508.444458
455.7480469	511.4285583
456.9200134	476
478.2907715	531.5384521
494.4023132	554.4185791
450.9920959	466.3157959
443.7633362	500.6666565
455.8041687	481.25
469.2910461	528.6567383
474.9874878	561.5
478.743988	516
445.5814819	525.1851807
482.8999939	517.2727051
478.4931335	545.2941284
468.9857178	489.3877563
453.8233337	506
481.9992676	505.6296387
611.1968994	635.5670166
462.627655	541.2766113
439.2558899	495.2941284
466.0028687	542.2857056
477.7615356	533.8461304
465.8922424	518.7930908
460.0357056	510
442.6687622	480
433.1391296	546.956543
547.4301758	576.1309204
431.2764587	500.3921509
528.5325928	590.0534668
472.7181702	520
475.2457275	515.4285889
448.72052	513.8461304
508.4007568	575.7575684
415.1000061	563.333313
571.8588257	594.1176758
465.2000122	533.1034546
465.5689087	511.3513489
466.5440063	538.4000244
488.7416687	643.333313
463.5681763	553.0302734
514.6699829	492
565.4470825	589.4117432
450.2980042	512.7999878
490.3071289	522.3809814
480.9896545	553.4483032
476.9935608	543.8709717
473.7977905	531.2592773
493.4093018	574.883728
438.2410889	502.4657593
464.7653809	463.8461609
579.7871094	621.9354858
541.4545288	563.9393921
561.4978638	635.7446899
538.0929565	602.3529663
505.9136353	508.1818237
578.0636597	601.6161499
435.6826172	560
589.6647339	662.3529663
526.5999756	529.4117432
515.3312378	553.75
536.5235596	581.7647095
561.3032227	654.8386841
526.7888794	585.555542
503.730011	514
558.3759766	581.5999756
574.8933105	534.666687
504.7043457	624.3478394
523	544.6153564
587.0250244	673.5714111
548.4515991	666.4515991
454.3441162	615.2941284
541.1483765	567.7419434
557.5548096	661.2903442
666.1829224	654.6341553
665.8405151	736.5289307
523.1136475	570
527.7718506	585.3125
593.5020752	679.444458
567.4103394	624.1379395
514.9000244	542.916687
585.0396118	576.6981201
473.2999878	558.4000244
657.7000122	700.5128174
517.6799927	566.1818237
506.786377	563.6363525
537.6119385	626.2686768
512.1266479	535.555542
531.8537598	610.149231
467.8999939	576.9230957
526.317627	642.3529663
524.2490234	581.9607544
604.2102661	587.0588379
570.8499756	640
680.8852539	773.1147461
613.5583496	535.833313
577.1883545	593.666687
566.0960083	610.4000244
521.2600098	597.333313
614.6932373	648.1080933
506.1983032	637.6271362
574.5585938	580
561.8846436	629.2307739
521.9450073	575
595.2770996	631.25
573.5977783	630.666687
598.4407349	675.555542
648.7545166	704.5454712
500.7105408	558.9473877
530.6818237	614.5454712
482.8900146	568
593.7319946	627.2000122
609.3261719	666.7692261
567.2891846	647.5675659
586.9138184	677.0213013
560.8352661	609.4117432
564.4500122	654.7619019
523.6605835	584.8485107
549.9666748	577.333313
610.7299805	654
564.682251	624.5161133
476.6769104	563.0769043
579.5050049	595
522.43573	584.7619019
550.7318726	647.2463989
516.7625122	560
523.7886963	600.3773804
543.6599731	625
458.1642761	530
477.1707458	577.5609741
524.6878052	601.4634399
492.9146423	541.9512329
586.7636108	685.4545288
511.1120605	598.2758789
544.4771729	643.8596191
491.0181885	528.1818237
562.7352905	627.6470337
530.2069092	632.4138184
604.6213989	677.8571167
610.5810547	621.6216431
536.5	605.0370483
598.3862305	628.6206665
604.3277588	650
580.2999878	635.1724243
536.4458618	552.5
590.9174194	626.956543
570.2052612	692.6315918
636.7825928	648.6956787
534.7764893	607.0588379
556.8314209	570.2857056
547.4000244	560
637.8411865	670.5882568
500.5916748	566.666687
782.1052246	814.2608643
640.2046509	650.8244019
571.7043457	652.6087036
556.3678589	617.1428833
531.6599731	632
692.4290771	739.4285889
684.0272217	744.6258545
677.4484863	675.7575684
636.3548584	693.1182861
559.8043213	644.3478394
525.333313	634.666687
631.3345947	667.8461304
618.597229	680
566.4500122	566.9230957
677.2216797	689.333313
720.1295166	700.9835815
772.5362549	745.9804077
562.4515381	646.0606079
512.8818359	573.6363525
646.9553833	589.2307739
596.8882446	634.1176758
655.8521118	724.2253418
550.3540649	608.1080933
766.4644165	705.3953247
679.2809448	668.5714111
659.6409302	650.9091187
689.078064	711.2194824
597.8718872	647.5
583.1795654	628.1818237
515.3545532	601.8181763
674.5928345	628.5714111
588.1571655	632.8571167
696.5803223	703.2786865
524.7000122	621.8181763
612.1526489	590.5263062
578.3241577	662.758606
688.5109863	722.1917725
729.6209717	717.0629272
674.8034668	706.8965454
522.6099854	566
494.4818115	629.0908813
561.4767456	618.1395264
537.9911499	587.0588379
639.7918091	645.3061523
530.3181763	565.4545288
643.7642822	631.4285889
489.4538574	501.5384521
466.3299866	566
618	690.2438965
569.4761963	624.7619019
657.4961548	737.3076782
538.9685669	570.5714111
550.9857178	585.1428833
566.6209717	691.612915
568.362854	592.5714111
531.6166382	538
561.4840088	632.7999878
534.3439941	606.7999878
567.3114624	615.5405273
584.2102661	629.7435913
505.0626526	597.5999756
602.4091187	569.0908813
628.2411499	690.9804077
531.0930176	588.8372192
537.5327759	596.7213135
538.444458	613.333313
561.5812378	607.5
515.4465332	581.3953247
717.4500122	725.7142944
663.5814209	706.0633545
460.3214417	455.7142944
701.2702637	709.1216431
618.015625	611.25
520.5062256	592.5
655.2782593	754.3478394
651.164978	642
586.5172119	607.5861816
578.8708496	633.75
647.1586914	671.3043213
601.9705811	607.0588379
689.723877	711.8583984
521.833313	626.666687
654.2861328	711.111084
562.9146118	613.75
520.0588989	568.9719849
492.7266541	588.444458
528.090332	591.5662842
531.8270264	605.4053955
534.1759644	608.961731
581.0679932	675.2000122
555.1694336	633.888916
618.5358887	637.9487305
492.5545349	586.0606079
565.4307861	652.3076782
515.3916626	598.333313
501.0136414	563.6363525
506.8956604	602.6087036
636.9833374	636.666687
744.3705444	783.5789185
531.7921753	563.5294189
604.3736572	583.1578979
493.037262	555.2941284
588.4066772	598.666687
530.4896851	690.3448486
573.1090698	616.3636475
532.8605347	600.5263062
583.0250244	621.4285889
489.7489014	554.222229
558.1916504	613.333313
550.9901733	598.4313965
503.8599854	526
563.4107056	652.8571167
487.8153992	515.3846436
539.0333252	538.7879028
568.6079102	648.9473877
524.6837769	550.2702637
543.8851929	622.5925903
510.9657288	542.2857056
580.3646851	660
514.6279297	636.7442017
543.3386841	614.1935425
580.0161133	670.9677124
521.2879028	598.1818237
521.3151245	582.7907104
533.1643066	601.9047852
483.0333252	612.777771
582.3407593	600.7407227
561.6407471	631.111084
533.1425781	582.1276855
526.1578979	577.3684082
481.1160278	539.0565796
620.7335815	667.6865845
489.1077271	547.7380981
555.0922852	622.6923218
521.4571533	603.8095093
549.2758789	611.0344849
577.824585	584.5614014
524.9249878	585
513.8937378	561.25
544.9578857	561.0526123
616.6833496	661.666687
515.0999756	622.222229
623.9585571	629.6341553
648.0681763	626.3636475
559.1413574	583.1034546
525.2068481	608.4931641
469.9916687	561.666687
491.4593811	562.8125
528.5999756	575.1020508
545.3145752	662.5
569.8712769	613.8950195
530.8255615	609.3023071
621.4291382	605.833313
521.3175049	618
477.8666687	498.8888855
610.1312256	650.9375
646.1103516	615.1724243
561.6912842	625.2174072
528.8336792	550.8163452
605.9857178	627.6190186
455.4181824	561.8181763
490.8812561	518.75
548.7789307	600
520.4489746	593.0612183
528.6219482	625.8536377
493.5153809	570.7692261
574.0134277	648.3582153
553.3416748	583.333313
538.6615601	738.4615479
532.3973389	553.1578979
564.8296509	680.7407227
528.682373	611.7647095
521.0904541	518.0952148
514.8970337	679.4117432
504.5692444	607.6923218
488.2727356	630.9091187
517.7333374	588.333313
630.2999878	710.7692261
529.8114014	605.7142944
469.6666565	543.333313
473.9266663	537.333313
530.3829956	608.6792603
522.8390503	574.8780518
627.206665	688
471.3384705	536.9230957
573.7999878	558.333313
590.2549438	609.1228027
489.1764832	572.9411621
586.9346924	641.111084
524.2999878	637.1428833
553.8227539	615.4545288
559.081604	606.3157959
506.2090759	574.5454712
529.9439087	592.1951294
507.3818054	610.9091187
514.7940674	617.6190186
535.1585693	603.8383789
485.6000061	542.3076782
523.4523926	548.5714111
530	558.125
529.4478149	584.3478394
528.1161499	589.6774292
580.3966675	782
573.6866455	649.333313
533.8725586	633.7254639
543.8687744	627.5
524.1314087	613.1428833
517.5343018	593.7142944
578.5297241	689.7297363
553.2571411	655.4285889
543.6904907	594.2857056
526.8642578	625.7142944
572.8214111	601.4285889
536.0393066	603.5714111
479.3311157	578.666687
598.5476685	683.9252319
511.9190369	599.0476074
608.9103394	621.3793335
577.4423218	557.6923218
520.7199707	564
506.6000061	593.043457
588.333313	602.5640869
523.9799805	533.333313
586.4433594	654.666687
618.3153687	700
522.4738159	605.7142944
524.0999756	636
529.6085205	581.7021484
623.3104248	667.7611694
530.6098633	559.0164185
501.3035583	567.1428833
500.1622314	552
541.1775513	584.8979492
543.0333252	602.2857056
513.138916	610.555542
666.9615479	667.6923218
715.7208252	663.333313
483.2318115	505.4545593
608.7014771	691.9403076
558.2683105	563.9024658
518.5886841	576.2264404
601.6459351	683.7838135
513.3775635	594.6938477
511.2775574	604.4898071
558.9000244	623.0769043
530.7772827	574.5454712
725.4021606	796.5217285
584.1409302	652.7272949
692.09552	682.3880615
506.6091003	601.7272949
633.1521606	700.0652466
540.2842407	583.1578979
711.7597046	690.972229
548.5800171	618.9091187
554.536377	598.1818237
580.4625244	685
708.7445679	717.2973022
543.6292725	658.0487671
564.5529175	656.4705811
569.0806885	634.5454712
650.1540527	702.1621704
663.5303955	729.6202393
567.0166626	603.333313
521.7528076	588.888916
487.4529419	649.4117432
555.3324585	558.9189453
478.1117554	543.5294189
510.7148132	640
532.3459473	614.5946045
669.4222412	725.9259033
494	583.8095093
507.1581421	572.2325439
576.4740601	597.0370483
564.8721924	608.888916
529.0970459	571.1764526
612.9369507	644
652.0979004	664.6808472
674.6567993	738.1818237
518.9091187	552.7272949
590.9354858	632.9031982
510.3436279	576.1818237
539.3267822	640.8928833
598.2456665	675.555542
540.3499756	561.666687
490.2999878	622.3529663
558.6395874	575
481.3800049	504
627.6448364	696.5516968
543.5	617.5999756
514.7095337	572.3809814
502.514801	571.111084
542.5547485	665.5952148
538.2559814	613.2000122
580.3721924	686.3917236
604.4328613	674
552.0449219	608.9796143
623.2255249	653.1914673
536.0821533	595
546.7230835	616.9230957
657.3016968	725.3448486
539.9143066	571.4285889
592.5695801	646.0869751
513.4650269	620
523.6962891	621.4815063
620.8166504	721.666687
560.7185059	617.777771
567.3713989	616.6233521
621.805603	666.3551636
626.2000122	678.5964966
731.8485107	686.9697266
517.5456543	656.3043213
543.7919922	626.4000244
567.3363647	605.4545288
455.690918	565.4545288
539.7163696	633.0908813
478.9961548	526.9230957
596.0742188	707.0968018
496.809082	548.1818237
542.6785889	655.7142944
489.080658	542.5806274
584.1480103	576
477.6600037	542
547.4021606	607.8261108
605.7243042	733.4594727
622.7125244	724.375
494.5230713	593.8461304
587.6098633	733.0864258
577.1172485	662.241394
527.3236084	570.5454712
551.2741699	656.7741699
545.7617188	629.3616943
536.2922974	591.5384521
519.1190186	560
508.553833	555.3846436
535.4655151	635.8620605
548.4115601	628.4615479
516.7956543	582.6087036
542	566
568.4033203	596.666687
482.9307556	566.1538696
479.309082	520.9091187
629.9686279	685.8823242
532.6818237	592.7272949
478.3692322	572.3076782
502.1142883	599.1836548
497.3379211	569.6551514
578.8422241	725.3521118
596.6407471	643.7036743
570.6029663	580.5882568
510.4916687	550
576.8513794	601.6216431
593.5695801	592.1738892
547.3693848	636.7346802
513.9439087	562.4390259
532.7442017	615.8139648
617.3641357	652.4528198
599.3622437	669.43396
588.8882446	565.8823242
497.5799866	541.333313
601.9937744	693.75
537.8642578	566.4285889
582.1782837	653.9130249
531.8461304	598.4615479
549.4500122	667.8571167
564.9424438	626.0606079
516.8095093	559.0476074
469.2736816	557.8947144
545.8846436	609.2307739
582.0043335	667.8261108
555.9199829	556
622.9176636	542.3529663
479.28125	556.875
527.4782715	607.8261108
527.1847534	535.2174072
606.9428711	687.1428833
577.2999878	621.2244873
513.7739258	622.6087036
525.4904785	647.6190186
531.8699951	552
608.388916	603.333313
468.9500122	574.166687
536.3400269	624.25
624.3583374	685
505.7619019	630.4761963
522.8869629	559.1304321
573.8452148	685.2380981
561.4367676	672.9411621
489.2636414	567.2727051
508.4944458	674.444458
577.5349731	621
498.6440125	556.7999878
564.4695435	626.956543
588.1862183	677.5861816
653.1924438	711.8181763
583.4431152	698.4313965
494.1526184	555.7894897
546.7304077	671.3043213
598.5964355	636.4285889
506.2437439	581.25
564.9400024	623
525.0310059	643.4483032
609.4038696	646.1538696
477.7238159	547.6190186
587.8303223	669.6969604
483.5608826	646.0869751
495.2904663	581.9047852
560.0875244	581.5625
612.0583496	614.166687
518.4111328	585.833313
516.6500244	568.0952148
549.682373	650.5882568
519.6833496	552
572.9978027	655.111084
505	547.1428833
583.8257446	643.4285889
510.7113647	550.9091187
560.0297241	619.4594727
576.4538574	694.3589478
528.3133545	598.666687
540.7658081	595.2631836
472.5260925	566.0869751
550.9111328	611.888916
657.7285767	680.7142944
621.526062	660
560.303833	584.6153564
559.2249756	601.4285889
597.1889038	661.111084
507.3999939	629.5652466
490.7124939	550.833313
532.4174194	536.5217285
558.1745605	567.4576416
510.7399902	572.7999878
471.7347717	618.2608643
506.6900024	607
596.4604492	627.6923218
539.4799805	626
625.0457153	774.2857056
528.583313	639.333313
600.5968018	750.5376587
569.1488647	655.555542
578.4805298	601.111084
568.2999878	592.1428833
656.9241333	678.6206665
526.9187622	588.75
478.3785706	515.7142944
490.8774109	566.4515991
470.7608643	626.0869751
596.1900024	637
626.4157715	678.9473877
601.125	634.5454712
607.9049072	719.0164185
572.7545166	584.5454712
548.2723999	578.6206665
549.9838867	570.3225708
458.0763245	599.4736938
588.4071655	624.2857056
510.5178528	609.2857056
600.4709473	641.9354858
558.5823364	576.4705811
565.3555298	628.888916
566.8800049	639.4285889
594.774292	726.8571167
653.1986084	680.2681885
500.2692261	586.1538696
647.6868896	714.4262085
471.2454529	650.9091187
524.3900146	647.5499878
597.4714355	575.7142944
499.2420959	628.4210815
493.1548462	532.9031982
531.2363892	587.2727051
585.6090698	676.3636475
526.4656372	577.5
566.2431641	625.9091187
512.0764771	558.8235474
516.9899902	555
620.84375	667.5
501.8282166	604.1025391
467.2571411	510.4761963
513.2161865	591.8919067
495.6199951	600
519.4680176	590.4000244
540.5021973	696.5217285
588.1066895	624.333313
513.1842041	548.9473877
532.4789429	617.8947144
490.2141418	587.6767578
519.1500244	542.5
555.8099976	580
502.3288574	600.7692261
595.9899902	642
614.8818359	632.7272949
508.5305481	514.444458
504.1875	538.75
452.7416687	530
527.5666504	601.333313
605.5830078	715.8490601
581.1156006	651.25
524.9833374	643.333313
544.1588135	587.0588379
637.5753174	707.6542969
473.9500122	537.5
474.2785645	624.2857056
473.4266663	584
727.894104	705.196106
610.6298828	608.0519409
516.9400024	601.1428833
470.9899902	544
509.6618958	591.4285889
409.5100098	512
528.5058594	664.7058716
486.8143005	527.9714355
473.0571289	612.8571167
509.1321411	521.4285889
573.6333618	580
587.5315552	710
568.9578857	656.8421021
580.277771	666.666687
531.3200073	582
671.8457642	718.4111938
622.8814697	664.444458
525.8285522	603.8095093
465.3999939	543.0769043
653.2468872	708.125
581.154541	610.9091187
646.177063	640.416687
500.2250061	580
608.4544678	685.9701538
482.5499878	558
570.1928711	592.8571167
486.9296265	585.9259033
569.729187	655
552.1604614	672.5581665
512.6199951	654
531.6152344	630
612.4437256	627.5
619.1235352	744.7058716
560.8071289	634.2857056
573.1290283	652.9031982
588.3186035	621.3953247
516.2562256	566.25
477.3850098	520
653.2000122	682.4242554
691.5636597	692.7272949
478.9700012	549
571.3766479	628.666687
601.6591187	710
647.2428589	697.1428833
545.8319702	689.5999756
747.347229	772
515.0297241	576.7567749
570.446167	630.7692261
508.706665	576
558.7210693	626.3157959
522.7727051	573.9393921
652.2259521	655.555542
468.5	598.333313
465.8318176	521.8181763
445.8696899	565.4545288
522.5128784	568.387085
530.2357178	612.8571167
497.4916687	558.333313
543.0999756	561.8181763
540.1878662	587.8787842
516.3166504	561.9047852
623.6678467	670.7142944
620.5374756	691.5089111
574.4526367	603.1578979
510.7850037	537
546.024231	602.7272949
557.5327148	609.4545288
638.4529419	643.5294189
494.0241394	533.7930908
528.5483398	612.1348267
583.1333618	632.083313
495.129425	525.8823242
525.5541382	574.166687
513.4416504	453.3333435
559.916687	582.222229
506.8944397	583.333313
703.0048828	711.7073364
631.0892944	675.7142944
554.6749878	571.25
546.4724121	529.6551514
587.8696899	659.3939209
670.539978	756
543.8717651	641.0256348
672.6567993	641.8181763
570.4710693	658.4210815
622.9680176	686.4000244
521.383728	577.2092896
539.411377	644.0650635
605.3512573	644.6153564
469.5727234	560
568.8678589	582.1428833
602.041687	647.222229
573.7526245	585.6140137
534.7176514	575.8823242
537.6906128	621.875
515.2800293	627
542.5599976	510
570.5764771	669.4117432
576.053833	721.5384521
480.3545532	549.2424316
616.6846313	701.0256348
547.4909058	560
563.8098145	668.1967163
497.8777771	593.333313
612.3045654	669.0908813
573.3269043	680.7692261
510.6350098	589
528.8071289	517.1428833
546.1843262	645.4901733
511.8333435	652.222229
692.9541016	694.0983887
558.7045288	666.3636475
537.6263428	688.4210815
558.4420776	689.4736938
521.1160278	648
604.7780762	687.8048706
793.2919922	795.5999756
582.8806763	680.3508911
480.3892212	579.6923218
431.9741821	496.7742004
702.2625122	764.166687
499.5454407	616.3636475
547.7319336	639.5744629
666.791687	691.666687
539.1159058	614.0908813
611.1690674	630.5454712
536.0621948	568.888916
557.9348145	580.4494629
627.2043457	633.9130249
497.036377	521.8181763
566.7647095	682.3529663
533.9242554	627.8787842
512.6611328	542.222229
617.0800171	670
523.8791504	580.333313
522.2094116	600
577.8394165	632.7272949
548.6951904	642.409668
493.1923218	569.2307739
451.9685669	557.7142944
567.5111084	584.444458
611.0317993	670
504.6000061	541.0256348
519.6812744	557.5
610.0346069	695
586.053833	653.0769043
489.5428467	555.7142944
676.4376831	661.5584717
523.8416748	651.666687
592.0117798	635
616.9633179	691.5
635.8809814	615.2380981
647.6623535	723.5294189
654.1304321	730.6521606
584.0743408	698.9189453
672.0687256	696.25
691.8734741	782.4489746
505.0769348	569.2307739
564.0066528	584
552.5192871	633.9086304
493.3277893	542.222229
629.6994629	655.7894897
519.4212036	554.5454712
688.8208618	752.5
470.6095276	546.666687
602.5256348	627.6923218
626.9046631	695.3488159
589.1340332	656.1702271
645.4705811	647.6470337
565.4500122	571.4285889
609.1405029	743.7410278
615.9500122	638.1818237
639.4545288	750.9091187
713.2874756	713.333313
551.4099731	636
506.2142944	595.7142944
495.3714294	525
520.8620605	580
595.1420288	636.956543
556.3618164	616
587.3268433	610.7316895
514.4066772	553.333313
464.5608826	537.3912964
496.3578796	626.3157959
541.6454468	605.4545288
543.3666382	595.2380981
499.5076904	503.0769348
484.3058777	557.6470337
530.272522	576
563.0136108	678.1818237
473.4411621	504.1176453
467.9700012	600
499.0700073	582
568.2969971	634.5454712
525.9261475	551.3713379
604.9962769	620.7407227
507.9727173	612.7272949
667.0125122	676.875
548.0100098	610.666687
488.5357056	581.4285889
494.2818298	627.2727051
637.1818237	721.8181763
582.0333252	726.111084
553.857605	619.3939209
549.7034302	577.241394
528.2545166	607.2727051
494.296875	576.875
618.7727051	700
730.0250244	707.6229248
518.7700195	641.333313
592.4416504	699.166687
485.9500122	541.388916
649.8792725	649.5438843
620.8007813	639.8386841
603.0887451	619.3877563
726.8447876	741.7910156
516.3900146	615
554.713501	604.8648682
504.5214233	523.9285889
653.4849854	595
497.6919861	572
569.7000122	617
478.2894592	564.2105103
563.0061035	602.0408325
554.0181885	580
636.3545532	750.9091187
604.5093994	677.5
525.7785645	610
525.213623	579.0908813
557.5800171	600
531.7174072	600.8695679
736.7172241	794.5901489
716.5612183	689.9569092
